noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.487612634897232,0.2750694155693054,0.5080960392951965,0.2523084878921509,0.4684458076953888,0.2540434896945953,0.536560595035553,0.2870223820209503,0.4426749646663666,0.2895371615886688,0.5732220411300659,0.4162301123142242,0.4039077460765838,0.4302987456321716,0.6965113878250122,0.3605970442295074,0.2817435562610626,0.3994966149330139,0.6006752848625183,0.2036889642477035,0.3818139135837555,0.2219996452331543,0.5581091642379761,0.900848388671875,0.4179514348506927,0.9024370312690736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884147942066192,0.4184650778770447
0.4934871792793274,0.2731680572032928,0.5133939385414124,0.2496802657842636,0.474856436252594,0.2533670961856842,0.5460904836654663,0.2821406126022339,0.4489352703094482,0.2900883257389068,0.5775794386863708,0.424865573644638,0.4058427810668945,0.426861971616745,0.7046391367912292,0.3990262448787689,0.2882591784000397,0.4246537983417511,0.633384108543396,0.2702727019786834,0.38882976770401,0.2724416851997375,0.5548669695854187,0.8865753412246704,0.4165466427803039,0.8993969559669495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919497072696686,0.4226700961589813
0.4875936210155487,0.2706069052219391,0.5091554522514343,0.2475502640008926,0.4680934548377991,0.2537203133106231,0.5436215400695801,0.2806170582771301,0.4463452994823456,0.2917687892913818,0.582545280456543,0.4161814153194427,0.4072373807430267,0.4255413711071014,0.6982229948043823,0.3338113129138946,0.2870317101478576,0.364253968000412,0.583803653717041,0.140744537115097,0.3888961672782898,0.1950055509805679,0.5611873865127563,0.8991313576698303,0.4191938042640686,0.903076946735382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937200248241424,0.4157528877258301
0.4873593151569366,0.2739583253860473,0.5090935826301575,0.2507010400295257,0.4670494198799133,0.2558022439479828,0.5414069294929504,0.2819306850433349,0.4430075287818908,0.2928963303565979,0.5796462893486023,0.4165912568569183,0.4060802459716797,0.4235202670097351,0.6948391795158386,0.3288125693798065,0.2828271687030792,0.3529900014400482,0.5981598496437073,0.1530808508396148,0.3902395367622375,0.1715286672115326,0.5594190359115601,0.9030398726463318,0.4170548319816589,0.9054449200630188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4905866086483001,0.4150509536266327
0.4831984937191009,0.2645541727542877,0.5043272376060486,0.2403401136398315,0.4622005522251129,0.2451646625995636,0.5350022912025452,0.26954185962677,0.4358886182308197,0.2798506319522857,0.5774194598197937,0.4073757231235504,0.404226154088974,0.419796884059906,0.6965563893318176,0.3389993607997894,0.2732549011707306,0.3582592904567718,0.5938757658004761,0.1511472761631012,0.3898917734622955,0.1614676415920257,0.5500038266181946,0.9024382829666138,0.4076440334320068,0.9050576090812684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887416064739227,0.4090651571750641
0.4851142764091491,0.2726611196994781,0.5062565207481384,0.246637538075447,0.4651966392993927,0.2505843043327331,0.5365107655525208,0.2738358974456787,0.439683049917221,0.2809480130672455,0.5744584202766418,0.4067755043506622,0.4054073691368103,0.4232561886310577,0.6999421715736389,0.3605260848999023,0.2803152501583099,0.3798334002494812,0.6108517646789551,0.1994493454694748,0.3824802339076996,0.2038714587688446,0.5565524101257324,0.8878576159477234,0.4178726077079773,0.902778148651123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489724338054657,0.4100143611431122
0.4910478591918945,0.2787940204143524,0.5118613839149475,0.2535991370677948,0.4719910025596618,0.2558864057064056,0.543986439704895,0.287816047668457,0.4475876986980438,0.2901795208454132,0.5758116841316223,0.4219715595245361,0.40789994597435,0.4308103919029236,0.7010685205459595,0.3691607415676117,0.2835893332958221,0.4062292575836181,0.6171693801879883,0.2340724170207977,0.3720754981040954,0.2499867677688598,0.5584417581558228,0.901532769203186,0.4205688536167145,0.903925359249115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915275573730469,0.4218471348285675
0.4903407990932464,0.2775281965732574,0.5089177489280701,0.2546379566192627,0.4718309044837951,0.2572341561317444,0.5400595664978027,0.2874294817447662,0.4467144310474396,0.2926343977451324,0.5731577277183533,0.4242783188819885,0.4050696790218353,0.4309673011302948,0.6959134340286255,0.3894051611423492,0.2821547091007232,0.4371326565742492,0.6129017472267151,0.253375232219696,0.3774754405021667,0.2720981240272522,0.5545529723167419,0.9000653624534607,0.4180306792259216,0.9021968841552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890363216400146,0.4227310121059418
0.4890458881855011,0.2745425403118133,0.507443368434906,0.2522068619728088,0.4706689417362213,0.2556669116020202,0.5361279845237732,0.2873793244361877,0.4445939660072326,0.2933612465858459,0.5698040127754211,0.4235126078128814,0.4057971537113189,0.4293525516986847,0.6939511299133301,0.3932051360607147,0.2883503139019012,0.4336881637573242,0.6259302496910095,0.255364328622818,0.3870620429515838,0.2721913456916809,0.5531611442565918,0.8840941190719604,0.4174711406230926,0.8992657661437988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884618818759918,0.4226976931095123
0.4898625314235687,0.264354258775711,0.5108928084373474,0.2412610948085785,0.4718702137470245,0.2435645759105682,0.5435197949409485,0.2764467000961303,0.4439596831798553,0.2813476026058197,0.5766181945800781,0.4207721054553985,0.4063639342784881,0.4241765141487121,0.6909289360046387,0.3990595638751983,0.2969018816947937,0.4343838989734649,0.6364234089851379,0.2527661919593811,0.3853281140327453,0.2786591351032257,0.555576741695404,0.9012635350227356,0.4195556938648224,0.903656840324402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919759631156921,0.418863296508789
0.4910212457180023,0.2666003406047821,0.5124229192733765,0.2446123212575912,0.4705528914928436,0.2488303333520889,0.5434272289276123,0.2757474184036255,0.4443441927433014,0.2837707102298736,0.5816482305526733,0.4120897650718689,0.4059260189533233,0.4220063090324402,0.6880137324333191,0.3250450193881988,0.2875676155090332,0.3493121564388275,0.6182537078857422,0.1536759883165359,0.3901328146457672,0.1520823538303375,0.5596510767936707,0.8824992775917053,0.41831174492836,0.9010688662528992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4931168556213379,0.4120551645755768
0.4905950427055359,0.2730503380298614,0.510919451713562,0.2515150606632232,0.4703386425971985,0.2570663094520569,0.5404425859451294,0.2820580899715423,0.4442718029022217,0.2952669560909271,0.5769506096839905,0.4165369570255279,0.40614053606987,0.4242177903652191,0.6740904450416565,0.3048489987850189,0.2919184267520904,0.3304331600666046,0.6075870394706726,0.1302742063999176,0.3996215462684631,0.1237968131899833,0.5604397058486938,0.900121808052063,0.4185776114463806,0.904937744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904474914073944,0.4153314530849457
0.4865106046199798,0.2736713588237762,0.50754314661026,0.252019852399826,0.4668014645576477,0.2569184899330139,0.535823404788971,0.2834229171276092,0.441629022359848,0.2953580319881439,0.5745499730110168,0.4129360020160675,0.4052049815654754,0.4248487055301666,0.664450466632843,0.2984103560447693,0.2888377606868744,0.3274424076080322,0.5966470837593079,0.1168123409152031,0.3896671235561371,0.1289039999246597,0.5607258677482605,0.8979188799858093,0.417682021856308,0.9041538238525392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4892184734344482,0.4142015874385834
0.4773031175136566,0.2737714946269989,0.50019371509552,0.2549605369567871,0.4592013359069824,0.2567193806171417,0.5294769406318665,0.2905082106590271,0.4364692866802215,0.2993257045745849,0.5651398301124573,0.3939318060874939,0.4222399890422821,0.4231221079826355,0.6487040519714355,0.2860096991062164,0.3659737408161163,0.4047111570835113,0.5412660241127014,0.1630880385637283,0.0,0.0,0.5616045594215393,0.8678569197654724,0.426555335521698,0.898999035358429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4911523461341858,0.4048529267311096
0.4916009902954101,0.2767103016376495,0.511714518070221,0.2609306275844574,0.4716093242168426,0.2585911750793457,0.540164589881897,0.2945494651794433,0.444588154554367,0.2981817722320556,0.5736414790153503,0.3968594372272491,0.4229516983032226,0.4193196594715118,0.6550644636154175,0.2923542559146881,0.346431016921997,0.2940352857112884,0.5533743500709534,0.1662314087152481,0.4607754647731781,0.1848847419023513,0.5635349154472351,0.8689978718757629,0.4257198274135589,0.9002104997634888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952285885810852,0.4039542078971863
0.4917379021644592,0.2830662727355957,0.5122621059417725,0.2635376155376434,0.4704794585704803,0.2596753239631653,0.5385014414787292,0.2923343777656555,0.4415211677551269,0.2927479743957519,0.5669843554496765,0.3939207196235657,0.421561986207962,0.4195145964622497,0.6530472636222839,0.2890852391719818,0.3660076260566711,0.4029870331287384,0.5491335391998291,0.1680013686418533,0.0,0.0,0.5638076066970825,0.8813363909721375,0.4261545836925506,0.9005052447319031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917550683021545,0.4029758870601654
0.4782388806343078,0.2840732038021087,0.4991735816001892,0.2664452493190765,0.4584597945213318,0.2640414535999298,0.5257135629653931,0.3013909459114074,0.4326356947422027,0.3036132752895355,0.5571669936180115,0.4092013835906982,0.4154945909976959,0.4190534055233001,0.6473398208618164,0.2975115478038788,0.3525734841823578,0.4027002155780792,0.5403708219528198,0.1698173284530639,0.0,0.0,0.5517998933792114,0.8675031661987305,0.4158219695091247,0.8974063992500305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829044640064239,0.411297082901001
0.477224200963974,0.2807098925113678,0.499208003282547,0.2569175660610199,0.4587306380271911,0.2584151923656463,0.5242370367050171,0.2873813211917877,0.4319896399974823,0.2925865352153778,0.5617335438728333,0.4023644030094147,0.4124822914600372,0.4209775030612945,0.6605238318443298,0.2959542870521545,0.2966211438179016,0.3161148130893707,0.5621271729469299,0.1672234535217285,0.4194678366184234,0.1546930074691772,0.5584410429000854,0.8653407692909241,0.4167742133140564,0.8832880854606628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484775960445404,0.4087814390659332
0.4726714491844177,0.2799531519412994,0.4973030090332031,0.2567919790744781,0.4546349942684173,0.260907918214798,0.5263595581054688,0.2918808758258819,0.4319056570529938,0.2989142835140228,0.570017397403717,0.3999537527561188,0.4119676053524017,0.428179532289505,0.6543565988540649,0.2875455915927887,0.2902483344078064,0.3343318998813629,0.5265790224075317,0.1508577615022659,0.4100709855556488,0.151250347495079,0.5622830986976624,0.8816298842430115,0.4167245924472809,0.9004827737808228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4893779456615448,0.4120034873485565
0.4732214510440826,0.2783822119235992,0.4975147247314453,0.2549295127391815,0.4544287025928497,0.2608253359794616,0.5263586044311523,0.2898452579975128,0.4321497082710266,0.2996398508548736,0.5700502395629883,0.3985960781574249,0.4122238755226135,0.4289312660694122,0.6493105292320251,0.2829568684101105,0.2861649692058563,0.3418968021869659,0.5181642174720764,0.1514158099889755,0.4040569961071014,0.1518419682979583,0.5631938576698303,0.8844254612922668,0.4175164401531219,0.9033559560775756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898084700107574,0.4122003614902496
0.4722583293914795,0.278883159160614,0.4975317120552063,0.2562984824180603,0.4539880454540252,0.2604987025260925,0.5276783108711243,0.2911451458930969,0.4319252073764801,0.2982688248157501,0.5702482461929321,0.3990474641323089,0.4102540612220764,0.4296355843544006,0.6489418148994446,0.2820881903171539,0.2862652242183685,0.3402512967586517,0.5123910903930664,0.1485834121704101,0.4042713940143585,0.1518460214138031,0.5623634457588196,0.8831133842468262,0.4153535962104797,0.9024256467819214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896364212036133,0.4123070538043976
0.4738166034221649,0.2745718955993652,0.4975123703479767,0.2503637969493866,0.4547169804573059,0.2576166093349457,0.5255494713783264,0.2833423018455505,0.4322212040424347,0.2959821820259094,0.5702913999557495,0.39517942070961,0.4102325141429901,0.4301469624042511,0.6502482295036316,0.2855105996131897,0.2839853763580322,0.3478732407093048,0.5197125673294067,0.154897540807724,0.4037092626094818,0.1526064872741699,0.5609552264213562,0.8844560384750366,0.4104762971401214,0.903783917427063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895008206367492,0.4102557599544525
0.4740305244922638,0.2717081904411316,0.4988903403282165,0.2452191859483719,0.4563807547092438,0.2525697946548462,0.5299590826034546,0.2783070504665375,0.4342257380485534,0.2913372218608856,0.570192277431488,0.3979310393333435,0.4076232016086578,0.4263834953308105,0.6534704566001892,0.2869835495948791,0.284434974193573,0.344447523355484,0.5245091319084167,0.1501442641019821,0.406171053647995,0.1461734324693679,0.5605791807174683,0.8843417167663574,0.4136531352996826,0.9025514721870422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890245497226715,0.4103460311889648
0.4751443266868591,0.2725546956062317,0.5003172159194946,0.246774822473526,0.4577071070671081,0.2527270019054413,0.5300483703613281,0.2814715206623077,0.4348398745059967,0.2923061549663543,0.5696510672569275,0.3998896181583404,0.4075925350189209,0.4264731109142303,0.6545486450195312,0.2879011332988739,0.2857999205589294,0.3349839150905609,0.5373601317405701,0.1509893089532852,0.4036039412021637,0.1508833616971969,0.5567718744277954,0.885086715221405,0.4098584055900574,0.9022029042243958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4876629710197449,0.4117080867290497
0.4790762960910797,0.2765066921710968,0.5023173689842224,0.2577979564666748,0.4612998068332672,0.2590407431125641,0.5302940607070923,0.2959957122802734,0.4375549852848053,0.2998713552951813,0.5648657083511353,0.4127363264560699,0.4097650051116943,0.426965981721878,0.6578953862190247,0.3014751374721527,0.2955736219882965,0.3443357646465301,0.5337609648704529,0.1451926231384277,0.4244163632392883,0.1478916704654693,0.5570212006568909,0.8834829330444336,0.413502961397171,0.8995590209960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4858875274658203,0.416311651468277
0.4782826900482178,0.2777459621429443,0.5019405484199524,0.2578317523002624,0.4602917730808258,0.2593179047107696,0.5300632119178772,0.2951290905475616,0.4359635710716247,0.2990913987159729,0.5655757188796997,0.4078260958194732,0.4116399884223938,0.4264337420463562,0.659122109413147,0.2976537644863128,0.2982214391231537,0.3333452641963959,0.5507645606994629,0.1591658741235733,0.4272123873233795,0.1467733085155487,0.5562872290611267,0.8849456906318665,0.4140863716602325,0.901926815509796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862038493156433,0.4144569337368011
0.4812212586402893,0.2791636884212494,0.5040786862373352,0.2555847764015198,0.4628624618053436,0.2586094737052917,0.5305846929550171,0.2857860922813415,0.4379803538322449,0.292307049036026,0.5684443712234497,0.4035668969154358,0.4127318859100342,0.4249260425567627,0.6624700427055359,0.2946796715259552,0.2990227043628692,0.3190856873989105,0.5561566948890686,0.1302394717931747,0.4144338965415954,0.1491993367671966,0.5618488192558289,0.8648139238357544,0.4200623333454132,0.8829058408737183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488942801952362,0.4114384949207306
0.4904798865318298,0.2807047069072723,0.5114887356758118,0.257976621389389,0.4699033200740814,0.2636529505252838,0.5428100228309631,0.2916801869869232,0.4453245997428894,0.3012992441654205,0.5781774520874023,0.4183394908905029,0.4111120104789734,0.4260957837104797,0.6806885004043579,0.3050181567668915,0.2933822572231293,0.3328523933887481,0.5994362235069275,0.1344010680913925,0.3918375968933105,0.1458811461925506,0.5624165534973145,0.8833266496658325,0.4180732667446136,0.8991104364395142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4942229688167572,0.4178009629249573
0.4888929426670074,0.2694003283977508,0.5096281170845032,0.248653382062912,0.4695494472980499,0.2551229596138,0.5408345460891724,0.2832434475421905,0.4451289474964142,0.2960537374019623,0.5805390477180481,0.415614515542984,0.4072144329547882,0.4255484044551849,0.682934582233429,0.3051292300224304,0.2940637171268463,0.3295195400714874,0.6008132696151733,0.1329869478940963,0.3925962448120117,0.1439892202615738,0.5621868371963501,0.8823179602622986,0.4182526469230652,0.8992024064064026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4945500195026397,0.4161197543144226
0.4874457716941833,0.2722684442996979,0.5089857578277588,0.2527090907096863,0.4672815501689911,0.2598324120044708,0.5416932702064514,0.2901941835880279,0.4445781111717224,0.3014152348041534,0.5810801386833191,0.4176783263683319,0.4061095118522644,0.4273868203163147,0.685531735420227,0.3070620000362396,0.2949146330356598,0.3326406180858612,0.6008878946304321,0.1348857432603836,0.3926059305667877,0.1462245136499405,0.5626357793807983,0.8699538111686707,0.4169866442680359,0.8972331881523132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946077466011047,0.4183849990367889
0.4869179725646972,0.2800179719924927,0.5075505375862122,0.2590040564537048,0.4676714241504669,0.2650252282619476,0.5401420593261719,0.2961567044258117,0.445775955915451,0.3041002750396728,0.5806049108505249,0.4239758551120758,0.4094858169555664,0.4340265095233917,0.6895949244499207,0.3368825316429138,0.294041246175766,0.3764694631099701,0.5990566611289978,0.1532813310623169,0.3869695663452148,0.1882600039243698,0.5616959929466248,0.8873711228370667,0.4189062714576721,0.9015680551528932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933767914772033,0.4238074719905853
0.4851103127002716,0.2822059988975525,0.5045136213302612,0.2577723264694214,0.4666265845298767,0.2629654109477997,0.5354397892951965,0.2933817505836487,0.4430501461029053,0.298801839351654,0.5738297700881958,0.4236353933811188,0.4065264761447906,0.4364530146121979,0.6915176510810852,0.3704946339130401,0.2849648296833038,0.4370302259922027,0.6116956472396851,0.2365706264972686,0.3683819770812988,0.2576073706150055,0.5584434866905212,0.8876252174377441,0.4154751598834991,0.899988055229187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489426851272583,0.4260486960411072
0.4824863374233246,0.280824065208435,0.5021088719367981,0.2567758858203888,0.4636516571044922,0.2621524333953857,0.5331197381019592,0.2921634316444397,0.4408398568630218,0.2977891266345978,0.5685994029045105,0.4228692054748535,0.402563065290451,0.4392763078212738,0.690212607383728,0.3686379492282867,0.2815362215042114,0.4463198482990265,0.6030470132827759,0.2305661141872406,0.3606573045253753,0.2685874700546264,0.555737316608429,0.8859814405441284,0.4146575629711151,0.898961067199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859682917594909,0.4270035326480865
0.474038690328598,0.2773136794567108,0.4970036149024963,0.2540470659732818,0.4557033181190491,0.257170021533966,0.5260096192359924,0.2970046699047088,0.4298585057258606,0.2971409261226654,0.5627808570861816,0.4247277677059173,0.3974904119968414,0.4388318657875061,0.6736975908279419,0.3431600630283355,0.2775371968746185,0.4234421849250793,0.5792542695999146,0.1974941939115524,0.360539823770523,0.2275429964065551,0.550207257270813,0.9024587273597716,0.4104036390781402,0.9038706421852112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776159226894378,0.4280970096588135
0.4724220633506775,0.2770939469337463,0.4970738291740417,0.2547989189624786,0.4543634951114654,0.2567564845085144,0.5244776606559753,0.2974404692649841,0.4284811317920685,0.2976848483085632,0.5592180490493774,0.4244435131549835,0.397851288318634,0.4371082484722137,0.6623929142951965,0.3257459104061126,0.2766141593456268,0.4031981527805328,0.5644847750663757,0.1663717478513717,0.3631357252597809,0.1976422518491745,0.5505571365356445,0.9017761945724488,0.4139183163642883,0.9033306837081908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755297303199768,0.4271033406257629
0.4749847948551178,0.2757648229598999,0.4983291923999786,0.25203737616539,0.456417828798294,0.256251573562622,0.524030327796936,0.2911780774593353,0.4299879670143127,0.2963211834430694,0.5597229599952698,0.4216312766075134,0.3984569609165191,0.4355465769767761,0.6589562296867371,0.312489241361618,0.2787953019142151,0.3959200382232666,0.5680474638938904,0.163807138800621,0.3600224554538727,0.1952128410339355,0.5495699048042297,0.9019352793693542,0.4101150333881378,0.9034355878829956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475885659456253,0.4247626960277557
0.4771802127361297,0.2767799198627472,0.5014311075210571,0.2522803246974945,0.4589417278766632,0.2560469210147857,0.5278913974761963,0.2908413708209991,0.4327432215213775,0.2930566668510437,0.5614577531814575,0.4228174388408661,0.3996935486793518,0.4326694309711456,0.6685457229614258,0.3289344906806946,0.2801803946495056,0.3901329338550567,0.5763267874717712,0.1691844761371612,0.3680174350738525,0.1937190443277359,0.5488483905792236,0.90317565202713,0.4086587429046631,0.9037347435951232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774347245693207,0.4234490990638733
0.4697908461093902,0.2640114426612854,0.492067813873291,0.2400745153427124,0.4517207741737366,0.2442089170217514,0.524206817150116,0.2725844085216522,0.4281172454357147,0.2841062545776367,0.5659819841384888,0.3832084238529205,0.4093241691589355,0.4147612750530243,0.658136785030365,0.2268110811710357,0.3144625127315521,0.2463259547948837,0.5221981406211853,0.113807663321495,0.4436658322811126,0.1172815188765525,0.5647285580635071,0.8479778170585632,0.4153308868408203,0.8970121741294861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852506816387176,0.3977284729480743
